id,customer,product,price,sale_date
1785,Kyle Smith,Smartphone,464.77,2024-12-19
1786,April Alvarez,Printer,124.68,2025-05-21
1787,Jennifer Woodard,Smartphone,690.18,2024-12-28
1788,Kimberly Cobb,Laptop,339.96,2024-11-18
1789,Andre Collier,Laptop,525.37,2024-12-04
1790,Heather Hess,Monitor,32.26,2025-03-28
1791,Christopher Tate,Keyboard,327.67,2024-12-23
1792,Joel Mayer,Monitor,536.95,2024-06-21
1793,Alejandro Campbell,Laptop,279.93,2025-06-05
1794,Brandon Austin,Laptop,25.1,2024-03-10
1795,Cynthia Snyder,Printer,111.35,2024-04-23
1796,Tanner Mann,Printer,325.3,2024-01-01
1797,Roberto Foster,Monitor,578.34,2025-04-28
1798,Kathleen Arnold,Monitor,617.13,2024-11-26
1799,,Camera,60.22,2023-09-18
1800,Austin Green,Laptop,389.76,2024-09-21
1801,Joseph Casey,Speaker,187.19,2023-12-20
1802,Wendy Steele,Mouse,633.18,2024-08-25
1803,Justin Gibson,Camera,620.15,2025-06-17
1804,Terri Williams,Keyboard,715.77,2025-06-18
1805,Zachary Hill,Printer,87.76,2024-12-11
1806,Isaiah Blake,Camera,572.11,2025-05-09
1807,Donald Fisher,Camera,106.29,2024-06-25
1808,Cory Miller,Camera,475.84,2024-09-23
1809,Omar Spence,Headphones,862.49,2024-06-06
1810,David Martin,Tablet,398.16,2024-03-16
1811,Anne Castillo,Tablet,790.89,2025-03-14
1812,Lori Cook,Camera,492.63,2024-02-01
1813,David Peterson,Laptop,357.93,2023-09-10
1814,Robert Harding,Headphones,289.43,2025-02-19
1815,Pamela Garrett,Mouse,136.12,2024-09-28
1816,Antonio Johnson,Laptop,332.61,2024-03-18
1817,Ana Anderson,Monitor,537.42,2025-06-03
1818,Eric Sims,Speaker,246.19,2023-09-19
1819,Kristin Phillips,Headphones,974.15,2024-05-06
1820,Paul Hall,Tablet,216.16,2024-10-13
1821,Alexandra Reyes,Speaker,786.47,2025-03-05
1822,Lisa Morgan,Tablet,549.08,2025-06-17
1823,Jordan Murphy,Laptop,741.97,2023-12-20
1824,Kurt Jones,Camera,123.18,2025-03-01
1825,Kenneth Walsh,Tablet,559.54,2024-02-05
1826,Nathaniel Wallace,Headphones,314.96,2024-01-26
1827,Amy Collins,Mouse,117.66,2024-06-15
1828,Nicole Collins,Speaker,334.13,2025-05-10
1829,Brittany Parker,Smartphone,99.63,2024-04-08
1830,Adam Willis,Mouse,904.22,2024-12-09
1831,Jonathon Conley,Smartphone,759.51,2025-04-20
1832,Craig Gonzalez,Camera,535.94,2025-05-27
1833,Gloria Contreras,Mouse,452.69,2024-12-21
1834,Ms. Erin Lane,Tablet,306.74,2025-07-06
1835,Jennifer Martin,Monitor,919.32,2024-06-29
1836,Amanda Robinson,Tablet,990.39,2023-08-04
1837,David Hanson,Mouse,986.56,2024-01-23
1838,Tiffany Rivera,Headphones,853.98,2025-01-23
1839,Clinton Fritz,Printer,968.22,
1840,Alvin Wilson,Laptop,862.64,2024-03-01
1841,Kevin Cannon,Keyboard,437.4,2023-09-03
1842,Craig Thompson,Tablet,714.66,2025-05-10
1843,Gina Spencer,Speaker,549.67,2023-12-10
1844,Ryan Lozano,Camera,147.68,2023-08-17
1845,Jamie Cobb,Tablet,841.56,2023-10-22
1846,Elizabeth Allen,Headphones,142.93,2025-03-15
1847,Teresa Rowland,Smartphone,152.56,2025-07-31
1848,Sherry Jones,Speaker,975.23,2023-11-15
1849,Rebecca Lee,Headphones,645.82,2024-05-04
1850,Kyle Rowland,Camera,894.65,2024-01-27
1851,Luis Lopez,Speaker,627.02,2024-08-27
1852,Erin Brown,Speaker,556.53,2025-03-05
1853,Sarah Schmitt,Tablet,233.48,2025-05-10
1854,Brad Ruiz,Smartphone,582.16,2024-11-29
1855,Jordan Potter,Keyboard,715.01,2024-11-15
1856,,Printer,580.59,2024-03-24
1857,Michael Baldwin,Mouse,488.44,2024-07-28
1858,James Morse,Mouse,486.72,2024-10-01
1859,Daniel Harris,Headphones,732.88,2025-04-23
1860,Eric Oneal,Monitor,470.29,2024-09-22
1861,Jacqueline Pierce,Mouse,97.56,2023-11-08
1862,Jeremy Bell,Laptop,687.23,2024-10-01
1863,Marc Simmons,Mouse,319.37,2024-07-08
1864,Robert Stewart,UNKNOWN_PRODUCT,539.68,2024-05-07
1865,David Brewer,Printer,906.99,2024-04-20
1866,Ryan Hunt,Tablet,426.81,2024-11-14
1867,Tammy Garcia,Monitor,296.32,
1868,Curtis Gonzalez,Mouse,267.84,2024-03-29
1869,Robert Sutton,Mouse,177.39,2024-02-18
1870,Yolanda Murillo,Monitor,810.81,2025-02-01
1871,Susan Smith,Monitor,489.91,2024-03-07
1872,Rachel Powell,Laptop,852.93,2024-05-24
1873,Mary Kennedy,Headphones,619.64,2024-08-10
1874,Brittany Sanders,Monitor,24.06,2024-01-14
1875,Kara Black,Headphones,911.03,2025-02-26
1876,Miranda Murray,Camera,376.07,2025-03-02
1877,Cole Carrillo,Keyboard,490.07,2024-12-24
1878,Jerry Hansen,Smartphone,349.42,2024-05-01
1879,Bethany Harding,Headphones,599.59,2023-08-09
1880,Sandra Morgan,Camera,755.23,2024-06-03
1881,Jennifer Osborne,Speaker,245.57,2024-08-28
1882,Alexander Floyd,Headphones,218.75,2025-06-06
1883,Troy Rivera,Tablet,63.78,2024-11-04
1884,Lisa Camacho,Laptop,62.0,2025-07-18
1885,James Ferguson,Camera,308.35,2023-12-17
1886,Keith Hayes,Printer,241.32,2025-05-17
1887,Brian Tran,Speaker,479.84,2023-08-25
1888,Katherine Lopez,Speaker,21.74,2023-09-21
1889,Diane Hall,Camera,388.18,2024-11-26
1890,Anthony Stone,Printer,686.05,
1891,Jennifer Moore,Speaker,614.38,2023-10-21
1892,Karen Jones,Monitor,341.62,2025-06-30
1893,Beverly Harris,Laptop,262.79,2024-06-12
1894,Karen Munoz,Camera,775.42,2025-06-18
1895,Kathryn Cohen,Mouse,772.79,2024-02-19
1896,,Headphones,320.14,2024-05-19
1897,Kelly Kent,Laptop,21.84,2025-05-05
1898,Kenneth Mclaughlin,Laptop,688.64,2024-02-28
1899,,Monitor,259.38,2025-01-03
1900,Louis Patrick,Smartphone,939.12,2023-12-08
1901,Steven Quinn,Keyboard,950.98,2024-07-01
1902,Catherine Carroll,Laptop,95.52,2024-05-15
1903,Cynthia Harrell,Speaker,659.83,2024-02-18
1904,Dorothy Hendricks,Mouse,805.17,2024-12-24
1905,Claudia Snyder,Laptop,698.7,2025-07-27
1906,Whitney Jones,Camera,663.87,2023-10-17
1907,Erika Hayes,Camera,923.47,2024-02-02
1908,Julia Jones,Speaker,695.3,2024-12-21
1909,Jane Reese,Tablet,264.76,2025-04-18
1910,Adam Wilson,Monitor,779.33,2025-06-02
1911,Paul Washington,Tablet,996.0,2023-09-20
1912,Dana Dodson,Monitor,186.15,2023-11-12
1913,Sarah Jackson,Keyboard,614.2,2023-08-15
1914,Edward Nichols,Camera,117.35,2024-05-13
1915,Phillip Byrd,Speaker,226.2,2023-11-22
1916,Daniel Johnson,Camera,718.25,2024-12-07
1917,Michael Copeland,Laptop,79.71,2025-03-17
1918,Michelle Prince,Camera,28.58,2024-05-13
1919,Anthony Smith,Smartphone,933.56,2025-02-16
1920,Tanya Brooks,Monitor,160.09,2024-01-23
1921,Javier Hays,Speaker,578.89,2024-04-04
1922,Michael Walker,Camera,483.36,2025-05-07
1923,Sandra Jackson,UNKNOWN_PRODUCT,544.73,2023-12-02
1924,Brian Murphy,Laptop,571.57,2024-09-15
1925,Daniel Weaver,Tablet,340.11,2025-06-18
1926,Daniel Kelly,Smartphone,635.95,2023-12-06
1927,Eugene Price,Laptop,371.7,2024-07-02
1928,Robert Santos,Tablet,89.65,2024-04-27
1929,Daniel Turner,Monitor,651.31,2024-10-12
1930,Mrs. Kimberly Mooney,Smartphone,967.84,2025-04-14
1931,Tyler Greene,Monitor,698.92,2025-07-19
1932,Megan Compton,Tablet,491.64,2024-12-21
1933,Mark Henson,Camera,737.97,2024-03-21
1934,Karen Rogers,Keyboard,35.11,2024-10-19
1935,Janet Davidson,Keyboard,494.34,2024-01-18
1936,Virginia Hall,Printer,646.97,2024-10-25
1937,Ellen Rojas,Camera,966.91,
1938,Amy Brooks,Smartphone,344.34,2024-03-05
1939,Dan Johnson,Speaker,127.01,2025-06-07
1940,Theresa Stevenson,Printer,463.79,2024-03-29
1941,Mason Hodges,Printer,157.46,2024-08-16
1942,Maria Roberts,Laptop,46.51,2023-08-19
1943,Erin Allen,Smartphone,476.51,2024-08-30
1944,Mary Wright,Smartphone,250.26,2024-12-16
1945,Lisa James,Smartphone,180.53,
1946,Aaron Kane,Laptop,461.62,2023-09-22
1947,Mark Thomas,Mouse,73.32,2023-12-29
1948,Kevin Guerra,Laptop,502.17,2025-06-13
1949,Blake Hardy,Keyboard,72.48,2024-03-16
1950,Danielle Thompson,Tablet,813.41,2024-01-30
1951,Jerome Reid,Speaker,330.99,2024-02-16
1952,Angela Kaufman,Mouse,550.43,2024-05-19
1953,Jeremy Wagner,Keyboard,766.59,2025-01-20
1954,Sally Leon,Tablet,72.59,2023-08-16
1955,Scott Blake,Speaker,176.37,2025-06-05
1956,Brittany Barber,Headphones,444.27,2024-02-06
1957,Jesse Brooks,Smartphone,142.04,2024-10-18
1958,Chad Harrison,Mouse,382.37,2023-11-23
1959,,Camera,89.92,2025-01-13
1960,Timothy Bentley DVM,Mouse,888.05,2024-04-30
1961,Martin Chapman MD,Camera,695.43,2023-08-30
1962,Janice Cunningham,Monitor,527.86,2023-12-21
1963,David Gentry,Headphones,not_a_price,2025-01-10
1964,Katherine Barker,Camera,615.93,2024-12-23
1965,Tammy Fitzgerald,Monitor,not_a_price,2024-01-26
1966,Robert Mccoy,Keyboard,126.33,2024-12-08
1967,Maria Green,Laptop,622.73,2024-06-29
1968,Dawn Guzman,Printer,512.47,2025-06-27
1969,Alexandria Wise,Keyboard,283.66,2024-11-15
1970,Jennifer Willis,Headphones,688.39,2025-05-21
1971,Chelsea Henderson,Camera,502.54,2025-03-30
1972,Eric Ponce,Smartphone,63.49,2024-11-25
1973,Eric Jenkins,Keyboard,440.32,2025-05-03
1974,Ann Fields,Camera,52.88,2025-02-19
1975,Charles Goodman,Printer,184.13,2025-06-11
1976,Eric Benitez,Camera,519.75,2025-03-20
1977,Benjamin Horton,Keyboard,724.19,2024-08-19
1978,Morgan Jackson,Tablet,424.88,2024-05-01
1979,Christina White,Tablet,237.76,2025-06-25
1980,Robert Lopez,Keyboard,107.08,2023-09-14
1981,Peter Green,Keyboard,381.78,2025-05-22
1982,Mark Weber,Camera,589.24,2025-04-27
1983,Edward Gray,Speaker,153.49,2024-02-20
1984,Kevin Woods,Camera,186.28,2024-12-05
1985,Antonio Walton,Camera,722.62,2023-08-07
1986,Victoria Davis,Monitor,210.19,2024-08-17
1987,Larry Hatfield,Mouse,69.06,2025-02-08
1988,Kara Rogers,Camera,463.99,2024-06-10
1989,Steve Key,Tablet,227.66,2025-03-21
1990,Mary Gray,Headphones,791.65,2023-09-12
1991,Gary Garcia,Mouse,906.52,2024-07-01
1992,Molly Barron,Printer,856.45,2023-11-11
1993,Sheila Ramirez,Printer,494.32,2024-12-25
1994,Isabella Montgomery,Mouse,478.75,2024-11-25
1995,Jason Lopez,Smartphone,732.72,2025-07-22
1996,Robin Smith,Keyboard,255.35,2024-04-21
1997,Robert Nguyen,Keyboard,892.9,2024-06-21
1998,Jennifer Salazar,Headphones,914.62,2023-09-30
1999,Timothy Galvan,UNKNOWN_PRODUCT,980.38,2025-07-23
2000,Susan Navarro,Printer,43.28,2024-03-03
2001,Charles Meyer,Camera,811.62,2024-09-23
2002,Kathy Anderson,Laptop,457.92,2025-03-06
2003,Michael Dunn,Printer,755.55,2025-05-02
2004,Jeremy Wilson,Speaker,950.43,2024-11-28
2005,Daniel Mullins,Monitor,246.67,2024-11-26
2006,Jeffrey Baldwin,Smartphone,484.99,2023-11-27
2007,Stephanie Miranda,Camera,859.34,2024-01-10
2008,John Merritt,Smartphone,976.66,2023-10-30
2009,Joseph Swanson,Headphones,875.46,2023-10-07
2010,Shelby Huynh,Tablet,630.54,2025-02-12
2011,Maria Bennett,Smartphone,861.78,2025-01-07
2012,Jane May,Tablet,535.61,2024-09-15
2013,Rhonda Walker,Monitor,701.07,2023-10-25
2014,Brandon Yang,Mouse,796.53,2025-06-17
2015,Audrey Richardson,Laptop,624.25,2025-04-16
2016,Laura Smith,Smartphone,519.59,2023-09-16
2017,Sarah Whitney,Tablet,889.1,2024-03-22
2018,Michael Hogan,Tablet,470.7,
2019,Courtney Foster,Headphones,651.69,2024-08-29
2020,Charles Hahn,Printer,712.24,2025-04-05
2021,Mr. Kyle Thomas DDS,Tablet,246.25,2025-03-09
2022,Linda Parker,Camera,740.01,2025-07-25
2023,Zachary Mccarthy,Keyboard,755.64,2024-07-16
2024,Kathleen Padilla,Tablet,359.18,2024-05-03
2025,Mrs. Samantha Clark,Speaker,284.37,2025-01-18
2026,Melody Williams,Tablet,457.89,2025-04-25
2027,John Myers,Laptop,475.46,2025-07-21
2028,Sarah Ritter,Printer,900.46,2024-09-05
2029,Michael Mooney,Tablet,801.9,2025-02-05
2030,Joseph Campbell,Laptop,196.47,2024-12-23
2031,Scott Long,Laptop,89.37,2023-11-05
2032,Lauren Trujillo,Monitor,958.67,2025-04-14
2033,Judith Martin,Headphones,283.18,2023-11-10
2034,Doris Thomas,Camera,158.99,2024-01-08
2035,Nancy Smith,Smartphone,300.24,2025-01-13
2036,Meghan Hinton,Printer,932.4,2023-11-17
2037,Jessica Skinner,Speaker,449.42,2025-06-08
2038,William White,Monitor,not_a_price,2023-09-09
2039,Miss Leslie Booker,Printer,648.23,2024-11-02
2040,Andrew Allen,Tablet,659.2,2024-07-24
2041,Tiffany Delgado,Camera,597.42,2024-05-02
2042,Rebecca Barrett,Printer,450.8,2025-02-20
2043,Marie Hill,Headphones,899.3,2024-11-21
2044,Bryan Miller,Monitor,234.51,2024-07-24
2045,Katrina Johnson,Monitor,772.05,
2046,Denise Mcgee,Monitor,461.37,2025-03-04
2047,John Newman,Headphones,714.69,2024-06-14
2048,Ariana Brown,Headphones,840.94,2025-05-27
2049,Cathy Hess,Headphones,169.64,2023-08-16
2050,Kimberly Burnett,Tablet,578.78,2024-07-24
2051,Lauren Reeves,Tablet,192.65,2025-03-01
2052,Paul Sheppard,Smartphone,668.9,2025-05-19
2053,Kyle White,Headphones,379.19,2024-09-10
2054,Barbara Anderson,Headphones,538.31,2023-12-30
2055,Justin York,Smartphone,410.52,2023-08-27
2056,Katie Cox,Headphones,948.31,2024-09-02
2057,Tony Smith,Headphones,14.25,2024-03-08
2058,Kelly Patton,Printer,337.97,2024-11-25
2059,Kenneth Neal,Camera,897.02,2024-08-18
2060,Mrs. Kimberly Clark,Mouse,670.22,2023-10-13
2061,Cynthia Lopez,Camera,345.3,2024-03-08
2062,Tina Guzman,Camera,901.17,2024-01-06
2063,Carl Dean,Printer,not_a_price,2023-09-25
2064,James Mckee,Camera,363.82,2024-05-20
2065,David Coleman,Mouse,644.9,2024-12-21
2066,Andrea Oconnor,Keyboard,783.47,2025-07-29
2067,Cheryl Watson,Keyboard,32.32,2024-11-24
2068,Lisa Barnes,Camera,680.29,2023-11-22
2069,Jessica Johnson DDS,Printer,400.48,2023-09-27
2070,Brian Kelley,Mouse,609.03,2023-09-19
2071,Heidi Cook,Tablet,403.58,2024-02-17
2072,Courtney Smith,Speaker,375.93,2024-05-03
2073,Jamie Garcia,Monitor,351.47,2025-06-08
2074,Nicholas Parker,Camera,875.56,2025-03-24
2075,Joseph Graves PhD,Camera,744.11,2024-09-08
2076,Stephanie Jackson,Camera,295.75,2025-06-23
2077,Gregory Figueroa,Speaker,731.32,2025-07-09
2078,Linda Atkinson,Mouse,601.96,2024-07-15
2079,Adam Palmer,Monitor,479.87,2023-11-23
2080,James Moss,Tablet,75.45,2023-09-09
2081,Vanessa Zimmerman,Speaker,97.56,2024-01-31
2082,Michelle White,Monitor,420.37,2025-07-22
2083,Kathryn Hill,Mouse,757.69,2024-06-09
2084,Sierra Cervantes,Headphones,833.96,2024-03-12
2085,Theresa Russell,Camera,51.81,2024-03-17
2086,Bobby Blair,Mouse,310.88,2025-06-22
2087,Anthony Paul,Camera,232.28,2024-09-10
2088,Shannon Hayden MD,Headphones,270.05,2024-08-07
2089,Karen Robertson,Camera,132.94,2025-07-31
2090,Melissa Sullivan,Monitor,422.99,2024-10-25
2091,Nichole Klein,Keyboard,38.16,2024-12-27
2092,Dana Stevenson,Camera,994.39,2025-06-27
2093,Shirley Rice,Tablet,585.26,2024-10-20
2094,Traci Craig,Monitor,631.72,2025-05-07
2095,Courtney Jones,Laptop,379.47,2025-04-06
2096,Tiffany Henderson,Smartphone,846.83,2024-05-05
2097,Brian Sloan,Smartphone,154.68,2024-01-31
2098,Pamela Wilson,Headphones,363.81,2024-03-07
2099,Daniel Rojas,Tablet,425.32,2024-09-20
2100,Eric Fitzpatrick,Tablet,58.23,2024-11-14
2101,Amanda Ford,Laptop,518.73,2024-10-26
2102,Henry Gilbert MD,Headphones,767.04,2024-04-16
2103,Steve Lopez,Headphones,548.28,2024-04-17
2104,Johnathan Miller,Monitor,278.74,2024-08-11
2105,Caleb Freeman,Tablet,104.88,2023-11-23
2106,Courtney Foster,Headphones,22.77,2024-03-07
2107,Clarence Cain,Tablet,781.02,2023-10-20
2108,Ryan Martin,Headphones,111.39,2024-04-16
2109,Ian Harrell,Keyboard,833.26,2023-12-25
2110,Andrew Foster,Printer,617.29,2025-01-26
2111,Caitlin Gonzalez,Printer,847.61,2024-07-17
2112,Deborah Fisher,Laptop,423.17,2024-09-07
2113,Michelle Nguyen,Laptop,820.66,2025-02-10
2114,Kathryn Mclean,Camera,354.73,2025-04-09
2115,Brian Rodriguez,Headphones,818.87,2023-08-17
2116,Jonathan Saunders,Mouse,527.89,2024-01-21
2117,,Headphones,712.8,2025-01-22
2118,Dylan Tucker,Keyboard,137.43,2025-02-08
2119,Christian Dixon,Keyboard,314.35,2024-01-31
2120,Sharon Gamble,Laptop,430.56,2024-01-29
2121,Christina Mccarthy,Laptop,86.96,2025-03-16
2122,Kathryn White,Speaker,52.09,2025-07-27
2123,Madison Perez,Printer,597.24,2023-11-06
2124,William Hickman,Monitor,52.85,2024-06-08
2125,Ann Williams,Smartphone,757.0,2024-05-25
2126,Mark Hall,Mouse,213.35,2024-04-03
2127,Jordan Schneider,Headphones,not_a_price,2024-03-11
2128,Douglas Bell,Monitor,949.3,2024-06-02
2129,Anthony Williams,Headphones,856.59,2023-09-09
2130,Christy Kennedy,Mouse,249.4,2025-05-27
2131,Cody Vaughan,Laptop,821.39,2024-04-23
2132,Brent Smith,Printer,224.83,2024-09-08
2133,Erin Figueroa,Monitor,180.06,2024-04-22
2134,Kendra Watson,Smartphone,973.84,2024-11-19
2135,James Eaton,Keyboard,921.27,2023-11-05
2136,Barbara Willis,Camera,372.8,2025-05-29
2137,Cheryl Bush,Camera,676.79,2025-06-08
2138,Joshua Cooper,Tablet,981.49,2025-01-13
2139,Christina Le MD,Printer,235.28,2023-12-20
2140,Dawn Wiley,Tablet,132.38,2025-04-16
2141,Vanessa Jacobson,Headphones,500.86,2024-06-24
2142,Susan Jones,Monitor,561.56,
2143,Kathy Johnson,Camera,124.57,2024-10-12
2144,Betty Williams,Mouse,738.81,2024-09-18
2145,Melissa Yang,Camera,233.61,2024-05-18
2146,Sheila Mata,Speaker,196.9,2023-11-30
2147,Janet Chan,Camera,939.69,2024-05-21
2148,Clinton Moore,Smartphone,998.74,2024-01-08
2149,Sherry Gibbs,Laptop,402.41,2024-06-29
2150,Kelly Turner,Laptop,128.03,2024-01-10
2151,Kristen Jackson,Mouse,977.8,2023-09-04
2152,Andrew Hernandez,Headphones,74.06,2025-05-08
2153,Debra Gibbs,Tablet,208.26,2024-11-13
2154,Rodney Nichols,Speaker,131.53,2023-08-03
2155,Larry Wood,Camera,285.73,2023-10-01
2156,Kirsten Bowen,Mouse,597.71,2024-05-26
2157,Erika Brown,Speaker,362.54,2025-03-20
2158,Colleen Sanford,Speaker,987.65,2023-12-09
2159,Kimberly Irwin,Headphones,770.32,2025-02-20
2160,Ashley Reese,Monitor,494.45,2024-05-07
2161,Sheila Walters,Headphones,39.43,2024-09-07
2162,Connie Adams,Laptop,not_a_price,2024-09-30
2163,Nicole Moore,Speaker,608.54,2024-01-18
2164,Jackie Barrera,Monitor,625.75,2023-10-09
2165,Cody Huffman,Laptop,664.47,2023-12-18
2166,Nicholas Holland Jr.,Camera,794.8,2023-11-29
2167,James Franklin,Camera,495.35,2023-09-21
2168,David Stout,Tablet,811.39,2025-07-11
2169,Joseph Acosta,UNKNOWN_PRODUCT,953.05,2025-03-14
2170,Jamie Smith,Laptop,389.79,2025-03-28
2171,Maria Williams,Speaker,not_a_price,2024-01-30
2172,Charles Burton,Printer,662.82,2023-08-11
2173,Tina Rodriguez,Headphones,496.56,2025-01-21
2174,Michael Harris,Speaker,492.58,2024-07-18
2175,Jill Martin,Camera,663.48,2024-03-31
2176,Anthony Holt,Mouse,475.12,2024-11-02
2177,Roger Garcia,Headphones,511.62,2024-03-05
2178,Sara Thomas,Camera,595.13,2025-05-29
2179,Jeffery Hernandez,Tablet,768.81,2024-11-23
2180,Shawn Cruz,Smartphone,37.87,
2181,Ashley Jackson,Tablet,811.46,2023-10-21
2182,Tyler Howard,Tablet,386.77,2024-10-25
2183,Thomas Gillespie,Tablet,417.81,2025-05-17
2184,Cassandra Moreno,Keyboard,255.14,2024-10-13
2185,Brittany Contreras,Mouse,94.09,2024-03-09
2186,Hannah Garcia,Monitor,123.33,2025-06-01
2187,Tasha Cochran,Printer,332.86,2025-01-02
2188,Aaron Fitzpatrick,Speaker,572.37,2023-11-18
2189,Erica Myers,Monitor,30.2,2025-01-10
2190,Karen Jones,Smartphone,985.91,2024-09-27
2191,Diana Davis,Speaker,329.2,2025-07-29
2192,James Flores,Camera,109.06,2024-06-06
2193,Jennifer Leon,Tablet,501.76,2024-04-01
2194,Martha Sanchez,Tablet,174.96,2024-06-03
2195,Joseph Patel PhD,Speaker,209.74,2024-05-09
2196,Jennifer Lane,Laptop,841.98,2024-12-20
2197,Michele Young,Monitor,272.5,2023-08-04
2198,Alicia Grant DVM,Mouse,408.01,2025-06-05
2199,Gregory Allison,Laptop,720.53,2025-04-26
2200,Elizabeth Thomas,Mouse,343.47,2025-04-16
2201,Susan Sanchez,Printer,480.52,2025-03-29
2202,Chad Hayden,Laptop,655.02,2024-12-28
2203,Alexander Hanna,Monitor,438.58,2024-04-29
2204,Mary Jones,Keyboard,420.17,2025-04-05
2205,Amanda Diaz,Printer,458.7,2023-09-28
2206,Keith Cervantes,Headphones,882.09,2023-11-19
2207,Patrick Adkins,Printer,864.08,2024-12-24
2208,Jason Rogers,Keyboard,664.2,2025-02-23
2209,Donna Moore,Camera,275.26,2025-05-07
2210,Paul Gordon,Mouse,854.25,2023-08-09
2211,Melanie Liu,Mouse,729.35,2024-09-10
2212,Tamara Shaw,Keyboard,370.63,2025-01-01
2213,Christopher Dudley,Headphones,748.97,2024-08-17
2214,Beth Lewis,Speaker,416.16,2024-10-27
2215,Clinton Reese,Laptop,637.59,2024-09-13
2216,Rose Mcdonald,Monitor,825.47,2024-03-17
2217,Samantha Martin,Monitor,689.99,2025-03-11
2218,Chloe Rodriguez,Keyboard,122.42,2023-09-27
2219,Sarah Johnson,Keyboard,799.07,2024-02-24
2220,Ana Harper,Camera,564.23,2025-02-05
2221,Juan Little,Smartphone,209.97,2023-08-25
2222,William Cunningham,Smartphone,265.81,2024-09-17
2223,Amber Edwards,Printer,184.23,2025-06-21
2224,Howard Campbell,Camera,784.41,2024-05-19
2225,Paul Swanson,Laptop,320.77,2025-07-13
2226,Anne Russell,Laptop,901.57,2025-01-25
2227,Robert Hernandez,Tablet,674.96,2024-10-04
2228,Kevin Christian,Speaker,943.73,2024-03-01
2229,Joel Mcclure,Headphones,243.68,2023-10-09
2230,Stacey Aguirre,Printer,933.61,2024-11-22
2231,Candace Stuart,Mouse,950.18,2024-08-13
2232,Marisa Conrad,Monitor,501.49,2024-04-07
2233,Gina Ward,Mouse,131.05,2025-04-18
2234,Steven Schroeder,Tablet,834.01,2024-05-11
2235,Leroy Jones,Keyboard,936.15,2023-11-21
2236,Kathleen Ballard,Laptop,183.4,2023-11-14
2237,Kimberly Novak,Camera,414.29,2025-02-23
2238,Brandon Edwards,Smartphone,495.45,2025-06-14
2239,Douglas Cox,Laptop,323.33,2023-10-06
2240,Raymond Scott,Keyboard,963.68,2024-07-12
2241,Shawn Santos,Headphones,369.37,2023-11-12
2242,Keith Williams,Monitor,30.86,2025-04-20
2243,Scott Stark,Mouse,44.46,2023-11-04
2244,Ryan Crane,Smartphone,693.78,2024-05-01
2245,Katie Baker,Keyboard,260.45,2025-05-03
2246,Lisa Schneider,Tablet,904.13,2025-01-24
2247,Roberto Smith,Printer,868.28,2025-04-16
2248,Christopher Ross,Speaker,17.79,2023-09-24
2249,Joel Davis,Monitor,307.88,2024-07-07
2250,Stephanie Marshall,Keyboard,304.45,2023-10-03
2251,Sylvia Nielsen,Headphones,916.73,2025-02-13
2252,Gary Stewart,Speaker,791.42,2025-07-30
